timestamps;0;5000;10000;15000;20000;25000;30000;35000;40000;45000;50000;55000;60000;65000;70000;75000;80000;85000;90000;95000;100000;105000;110000;115000;120000;125000;130000;135000;140000;145000;150000;155000;160000;165000;170000;175000;180000;185000;190000;195000;200000;205000;210000;215000;220000;225000;230000;235000;240000;245000;250000;255000;260000;265000;270000;275000;280000;285000;290000;295000;300000;305000;310000;315000;320000;325000;330000;335000;340000;345000;350000;355000;360000;365000;370000;375000;380000;385000;390000;395000;400000;405000;410000;415000;420000;425000;430000;435000;440000;445000;450000;455000;460000;465000;470000;475000;480000;485000;490000;495000;500000;505000;510000;515000;520000;525000;530000;535000;540000;545000;550000;555000;560000;565000;570000;575000;580000;585000;590000;595000;600000;605000;610000;615000;615303
proposals-soc-custom-345;0;0;0;0;0
proposals-soc-custom-103;0;0;0;0;0
proposals-soc-custom-342;0;0;0;0;0
proposals-soc-custom-100;0;0;0;0;0
proposals-soc-custom-343;0;0;0;0;0
proposals-soc-custom-101;0;0;0;0;0
proposals-soc-custom-340;0;0;0;0;0
proposals-soc-custom-341;0;0;0;0;0
proposals-soc-motion;0;0;0;1;1
proposals-soc-custom-339;0;0;0;0;0
proposals-soc-custom-337;0;0;0;0;0
proposals-soc-custom-338;0;0;0;0;0
proposals-soc-custom-335;0;0;0;0;0
proposals-soc-custom-336;0;0;0;0;0
proposals-soc-custom-333;0;0;0;0;0
proposals-soc-custom-334;0;0;0;0;0
proposals-soc-custom-331;0;0;0;0;0
proposals-soc-custom-332;0;0;0;0;0
proposals-soc-custom-330;0;0;0;0;0
proposals-soc-custom-328;0;0;0;0;0
proposals-soc-custom-329;0;0;0;0;0
proposals-soc-custom-326;0;0;0;0;0
proposals-soc-custom-327;0;0;0;0;0
proposals-soc-custom-324;0;0;0;0;0
proposals-soc-custom-325;0;0;0;0;0
proposals-soc-custom-322;0;0;0;0;0
proposals-soc-custom-323;0;0;0;0;0
proposals-soc-custom-320;0;0;0;0;0
proposals-soc-custom-321;0;0;0;0;0
proposals-soc-custom-319;0;0;0;0;0
proposals-soc-custom-317;0;0;0;0;0
proposals-soc-custom-318;0;0;0;0;0
proposals-soc-custom-315;0;0;0;0;0
proposals-soc-custom-316;0;0;0;0;0
proposals-soc-custom-313;0;0;0;0;0
proposals-soc-custom-314;0;0;0;0;0
